Año,month,day,hour,dayWeek,rentalPlace,weatherConditions,temperature,humidity,wind,pressure,rentalAmount
2022,4,1,6,5,Base Naval,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,Cabildo de Gran Canaria,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,León y Castillo,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,Mercado Central,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,Parque Santa Catalina,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,Plaza de España,Mayormente cubierto,18,0.705,25,1016,2
2022,4,1,6,5,Plaza de España (elect.),Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,Plaza del Pilar,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,San Cristóbal,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,Torre Las Palmas,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,Torre Woermann,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,6,5,Vega de San José,Mayormente cubierto,18,0.705,25,1016,1
2022,4,1,7,5,Ayuntamiento,Mayormente cubierto,17.5,0.68,33.5,1016.5,1
2022,4,1,7,5,Barranquillo Don Zoilo,Mayormente cubierto,17.5,0.68,33.5,1016.5,3
2022,4,1,7,5,Base Naval,Mayormente cubierto,17.5,0.68,33.5,1016.5,2
2022,4,1,7,5,C.C. La Ballena (elect.),Mayormente cubierto,17.5,0.68,33.5,1016.5,1
2022,4,1,7,5,C.C. La Minilla,Mayormente cubierto,17.5,0.68,33.5,1016.5,1
2022,4,1,7,5,Cabildo de Gran Canaria,Mayormente cubierto,17.5,0.68,33.5,1016.5,1
2022,4,1,7,5,Castillo de la Luz,Mayormente cubierto,17.5,0.68,33.5,1016.5,1
2022,4,1,7,5,Castillo de Mata (elect.),Mayormente cubierto,17.5,0.68,33.5,1016.5,2
2022,4,1,7,5,Churruca,Mayormente cubierto,17.5,0.68,33.5,1016.5,1
