Año,month,day,hour,dayWeek,rentalPlace,weatherConditions,temperature,humidity,wind,pressure,rentalAmount
2022,2,1,6,2,Cabildo de Gran Canaria,Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Las Canteras - Luis Morote,Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Mercado Central,Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Oficina Sítycleta (elect.),Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Parque del Estadio Insular,Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Paseo de Chil - Av. Escaleritas,Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Plaza de España,Despejado,21,0.33,7.5,1019,4
2022,2,1,6,2,Plaza O'Shanahan,Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Plaza San Agustín,Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Plazoleta de Farray,Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Torre Las Palmas,Despejado,21,0.33,7.5,1019,1
2022,2,1,6,2,Vega de San José,Despejado,21,0.33,7.5,1019,1
2022,2,1,7,2,Barranquillo Don Zoilo,Despejado,20,0.36,5.5,1019,1
2022,2,1,7,2,Base Naval,Despejado,20,0.36,5.5,1019,4
2022,2,1,7,2,C.C. El Muelle,Despejado,20,0.36,5.5,1019,1
2022,2,1,7,2,C.C. La Ballena (elect.),Despejado,20,0.36,5.5,1019,1
2022,2,1,7,2,C.C. La Minilla,Despejado,20,0.36,5.5,1019,1
2022,2,1,7,2,Cabildo de Gran Canaria,Despejado,20,0.36,5.5,1019,3
2022,2,1,7,2,Castillo de Mata (elect.),Despejado,20,0.36,5.5,1019,1
2022,2,1,7,2,Churruca,Despejado,20,0.36,5.5,1019,1
2022,2,1,7,2,Ciudad de la Justicia,Despejado,20,0.36,5.5,1019,2
2022,2,1,7,2,Ciudad Deportiva,Despejado,20,0.36,5.5,1019,1
2022,2,1,7,2,Gabinete Literario,Despejado,20,0.36,5.5,1019,3
2022,2,1,7,2,Hoya de la Plata,Despejado,20,0.36,5.5,1019,1
2022,2,1,7,2,IES Mesa y López,Despejado,20,0.36,5.5,1019,2
2022,2,1,7,2,León y Castillo,Despejado,20,0.36,5.5,1019,6
2022,2,1,7,2,Mercado Central,Despejado,20,0.36,5.5,1019,4
