Año,month,day,hour,dayWeek,rentalPlace,weatherConditions,temperature,humidity,wind,pressure,rentalAmount
2022,7,1,6,5,C.C. La Minilla,Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,6,5,Cabildo de Gran Canaria,Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,6,5,León y Castillo,Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,6,5,Plaza de España,Mayormente cubierto,20.5,0.685,33.5,1017,2
2022,7,1,6,5,Plaza de España (elect.),Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,6,5,Plaza de la feria,Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,6,5,Plaza del Pilar,Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,6,5,Plaza Manuel Becerra,Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,6,5,San Cristóbal,Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,6,5,Torre Las Palmas,Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,6,5,Vega de San José,Mayormente cubierto,20.5,0.685,33.5,1017,1
2022,7,1,7,5,Ayuntamiento,Mayormente cubierto,20.5,0.685,30,1017,2
2022,7,1,7,5,Base Naval,Mayormente cubierto,20.5,0.685,30,1017,3
2022,7,1,7,5,C.C. El Muelle,Mayormente cubierto,20.5,0.685,30,1017,2
2022,7,1,7,5,C.C. La Minilla,Mayormente cubierto,20.5,0.685,30,1017,1
2022,7,1,7,5,Cabildo de Gran Canaria,Mayormente cubierto,20.5,0.685,30,1017,3
2022,7,1,7,5,Canódromo,Mayormente cubierto,20.5,0.685,30,1017,1
2022,7,1,7,5,Castillo de la Luz,Mayormente cubierto,20.5,0.685,30,1017,1
2022,7,1,7,5,Ciudad Deportiva,Mayormente cubierto,20.5,0.685,30,1017,1
2022,7,1,7,5,Gabinete Literario,Mayormente cubierto,20.5,0.685,30,1017,2
2022,7,1,7,5,Las Canteras - Luis Morote,Mayormente cubierto,20.5,0.685,30,1017,2
2022,7,1,7,5,León y Castillo,Mayormente cubierto,20.5,0.685,30,1017,1
2022,7,1,7,5,Mercado Central,Mayormente cubierto,20.5,0.685,30,1017,1
2022,7,1,7,5,Obelisco,Mayormente cubierto,20.5,0.685,30,1017,3
2022,7,1,7,5,Parque del Estadio Insular,Mayormente cubierto,20.5,0.685,30,1017,1
2022,7,1,7,5,Parque Santa Catalina,Mayormente cubierto,20.5,0.685,30,1017,3
2022,7,1,7,5,Paseo de Chil - Av. Escaleritas,Mayormente cubierto,20.5,0.685,30,1017,3
2022,7,1,7,5,Piscina Julio Navarro,Mayormente cubierto,20.5,0.685,30,1017,1
2022,7,1,7,5,Plaza de España,Mayormente cubierto,20.5,0.685,30,1017,3
2022,7,1,7,5,Plaza de España (elect.),Mayormente cubierto,20.5,0.685,30,1017,1
