Año,month,day,hour,dayWeek,rentalPlace,weatherConditions,temperature,humidity,wind,pressure,rentalAmount
2022,11,1,6,2,Barranquillo Don Zoilo,Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,6,2,C.C. El Muelle,Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,6,2,Castillo de la Luz,Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,6,2,Ciudad de la Justicia,Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,6,2,León y Castillo,Nubes dispersas,21,0.83,19.5,1020.5,2
2022,11,1,6,2,Parque del Estadio Insular,Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,6,2,Plaza de América,Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,6,2,Plaza de España,Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,6,2,Plaza de España (elect.),Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,6,2,Plaza Manuel Becerra (elect.),Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,6,2,Plaza San Agustín,Nubes dispersas,21,0.83,19.5,1020.5,1
2022,11,1,7,2,C.C. El Muelle,Nubes dispersas,21,0.83,18.5,1021,3
2022,11,1,7,2,Las Canteras - Luis Morote,Nubes dispersas,21,0.83,18.5,1021,1
2022,11,1,7,2,León y Castillo,Nubes dispersas,21,0.83,18.5,1021,1
2022,11,1,7,2,Plaza de España,Nubes dispersas,21,0.83,18.5,1021,1
2022,11,1,7,2,San Cristóbal,Nubes dispersas,21,0.83,18.5,1021,1
2022,11,1,7,2,Torre Woermann,Nubes dispersas,21,0.83,18.5,1021,2
2022,11,1,8,2,Ayuntamiento,Nubes dispersas,22,0.805,20,1022,1
2022,11,1,8,2,Base Naval,Nubes dispersas,22,0.805,20,1022,2
2022,11,1,8,2,C.C. El Muelle,Nubes dispersas,22,0.805,20,1022,1
2022,11,1,8,2,Castillo de la Luz,Nubes dispersas,22,0.805,20,1022,1
2022,11,1,8,2,Intermodal El Rincón,Nubes dispersas,22,0.805,20,1022,1
2022,11,1,8,2,Las Canteras - Luis Morote,Nubes dispersas,22,0.805,20,1022,1
2022,11,1,8,2,Mercado Central,Nubes dispersas,22,0.805,20,1022,3
2022,11,1,8,2,Oficina de la Sitycleta,Nubes dispersas,22,0.805,20,1022,1
2022,11,1,8,2,Plaza de España,Nubes dispersas,22,0.805,20,1022,4
2022,11,1,8,2,Plaza de España (elect.),Nubes dispersas,22,0.805,20,1022,1
2022,11,1,8,2,Plaza O'Shanahan,Nubes dispersas,22,0.805,20,1022,3
2022,11,1,8,2,San Telmo,Nubes dispersas,22,0.805,20,1022,1
2022,11,1,8,2,Teatro Pérez Galdós,Nubes dispersas,22,0.805,20,1022,1
2022,11,1,9,2,Barranquillo Don Zoilo,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Base Naval,Nubes dispersas,23.5,0.76,24,1022.5,2
2022,11,1,9,2,Castillo de la Luz,Nubes dispersas,23.5,0.76,24,1022.5,3
2022,11,1,9,2,Churruca,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Gabinete Literario,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Las Canteras - Luis Morote,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Parque Santa Catalina,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Plaza de España,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Plaza de la feria,Nubes dispersas,23.5,0.76,24,1022.5,3
2022,11,1,9,2,Plaza O'Shanahan,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Plaza San Agustín,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Plazoleta de Farray,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,San Telmo,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Torre Woermann,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,9,2,Vega de San José,Nubes dispersas,23.5,0.76,24,1022.5,1
2022,11,1,10,2,C.C. El Muelle,Nubes dispersas,24.5,0.715,32,1023,3
2022,11,1,10,2,C.C. La Minilla,Nubes dispersas,24.5,0.715,32,1023,1
2022,11,1,10,2,Canódromo,Nubes dispersas,24.5,0.715,32,1023,2
2022,11,1,10,2,Castillo de la Luz,Nubes dispersas,24.5,0.715,32,1023,1
2022,11,1,10,2,Castillo de Mata (elect.),Nubes dispersas,24.5,0.715,32,1023,1
2022,11,1,10,2,Churruca,Nubes dispersas,24.5,0.715,32,1023,1
2022,11,1,10,2,Gabinete Literario,Nubes dispersas,24.5,0.715,32,1023,1
2022,11,1,10,2,Hoya de la Plata,Nubes dispersas,24.5,0.715,32,1023,1
