Año,month,day,hour,dayWeek,rentalPlace,weatherConditions,temperature,humidity,wind,pressure,rentalAmount
2022,1,1,6,6,C.C. El Muelle,Despejado,17.75,0.57,6.75,1021.25,1
2022,1,1,6,6,Plaza de España,Despejado,17.75,0.57,6.75,1021.25,1
2022,1,1,6,6,Plaza del Pilar,Despejado,17.75,0.57,6.75,1021.25,1
2022,1,1,7,6,Ayuntamiento,Despejado,18.5,0.51,8.75,1021.75,1
2022,1,1,7,6,C.C. La Minilla,Despejado,18.5,0.51,8.75,1021.75,1
2022,1,1,7,6,Castillo de la Luz,Despejado,18.5,0.51,8.75,1021.75,3
2022,1,1,7,6,Gabinete Literario,Despejado,18.5,0.51,8.75,1021.75,3
2022,1,1,7,6,Plaza de la feria,Despejado,18.5,0.51,8.75,1021.75,1
2022,1,1,8,6,Ciudad de la Justicia,Despejado,18.5,0.4975,6,1022.25,1
2022,1,1,8,6,Mercado Central,Despejado,18.5,0.4975,6,1022.25,1
2022,1,1,8,6,Parque Santa Catalina,Despejado,18.5,0.4975,6,1022.25,2
2022,1,1,8,6,Plaza San Agustín,Despejado,18.5,0.4975,6,1022.25,1
2022,1,1,8,6,Plazoleta de Farray,Despejado,18.5,0.4975,6,1022.25,2
2022,1,1,9,6,Ciudad de la Justicia,Despejado,21.25,0.4525,8,1023,1
2022,1,1,9,6,Ciudad Deportiva,Despejado,21.25,0.4525,8,1023,1
2022,1,1,9,6,Gabinete Literario,Despejado,21.25,0.4525,8,1023,1
2022,1,1,9,6,Las Canteras - Luis Morote,Despejado,21.25,0.4525,8,1023,2
2022,1,1,9,6,Oficina de la Sitycleta,Despejado,21.25,0.4525,8,1023,1
2022,1,1,9,6,Parque del Estadio Insular,Despejado,21.25,0.4525,8,1023,1
2022,1,1,9,6,Plaza de la feria,Despejado,21.25,0.4525,8,1023,1
2022,1,1,9,6,Plaza del Pilar,Despejado,21.25,0.4525,8,1023,1
2022,1,1,9,6,Plaza O'Shanahan,Despejado,21.25,0.4525,8,1023,2
2022,1,1,9,6,San Telmo,Despejado,21.25,0.4525,8,1023,1
2022,1,1,9,6,Teatro Pérez Galdós,Despejado,21.25,0.4525,8,1023,1
2022,1,1,9,6,Torre Woermann,Despejado,21.25,0.4525,8,1023,1
2022,1,1,10,6,Barranquillo Don Zoilo,Despejado,22.75,0.5475,12,1023.5,2
2022,1,1,10,6,C.C. El Muelle,Despejado,22.75,0.5475,12,1023.5,2
2022,1,1,10,6,Ciudad de la Justicia,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,Las Canteras - Luis Morote,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,León y Castillo,Despejado,22.75,0.5475,12,1023.5,2
2022,1,1,10,6,Mercado Central,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,Oficina de la Sitycleta,Despejado,22.75,0.5475,12,1023.5,2
2022,1,1,10,6,Oficina Sítycleta (elect.),Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,Parque Santa Catalina,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,Plaza de España,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,Plaza de España (elect.),Despejado,22.75,0.5475,12,1023.5,3
2022,1,1,10,6,Plaza de la feria,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,Plaza del Pilar,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,Plaza O'Shanahan,Despejado,22.75,0.5475,12,1023.5,4
2022,1,1,10,6,Plaza San Agustín,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,San Telmo,Despejado,22.75,0.5475,12,1023.5,4
2022,1,1,10,6,Teatro Pérez Galdós,Despejado,22.75,0.5475,12,1023.5,2
2022,1,1,10,6,Torre Las Palmas,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,10,6,Torre Woermann,Despejado,22.75,0.5475,12,1023.5,2
2022,1,1,10,6,Vega de San José,Despejado,22.75,0.5475,12,1023.5,1
2022,1,1,11,6,Base Naval,Despejado,23,0.57,13.25,1023.5,3
2022,1,1,11,6,C.C. El Muelle,Despejado,23,0.57,13.25,1023.5,2
2022,1,1,11,6,Cabildo de Gran Canaria,Despejado,23,0.57,13.25,1023.5,2
2022,1,1,11,6,Castillo de Mata (elect.),Despejado,23,0.57,13.25,1023.5,4
2022,1,1,11,6,Churruca,Despejado,23,0.57,13.25,1023.5,1
2022,1,1,11,6,Intermodal El Rincón,Despejado,23,0.57,13.25,1023.5,1
2022,1,1,11,6,Las Canteras - Luis Morote,Despejado,23,0.57,13.25,1023.5,6
2022,1,1,11,6,León y Castillo,Despejado,23,0.57,13.25,1023.5,4
2022,1,1,11,6,Obelisco,Despejado,23,0.57,13.25,1023.5,1
2022,1,1,11,6,Oficina de la Sitycleta,Despejado,23,0.57,13.25,1023.5,8
2022,1,1,11,6,Oficina Sítycleta (elect.),Despejado,23,0.57,13.25,1023.5,6
2022,1,1,11,6,Parque Santa Catalina,Despejado,23,0.57,13.25,1023.5,2
2022,1,1,11,6,Plaza de España,Despejado,23,0.57,13.25,1023.5,1
2022,1,1,11,6,Plaza de la feria,Despejado,23,0.57,13.25,1023.5,3
2022,1,1,11,6,Plaza O'Shanahan,Despejado,23,0.57,13.25,1023.5,4
2022,1,1,11,6,Plazoleta de Farray,Despejado,23,0.57,13.25,1023.5,1
2022,1,1,11,6,San Bernardo,Despejado,23,0.57,13.25,1023.5,1
2022,1,1,11,6,San Telmo,Despejado,23,0.57,13.25,1023.5,6
2022,1,1,11,6,Teatro Pérez Galdós,Despejado,23,0.57,13.25,1023.5,1
2022,1,1,12,6,Ayuntamiento,Despejado,22.5,0.6375,16,1023,2
2022,1,1,12,6,Barranquillo Don Zoilo,Despejado,22.5,0.6375,16,1023,4
2022,1,1,12,6,Base Naval,Despejado,22.5,0.6375,16,1023,5
2022,1,1,12,6,Cabildo de Gran Canaria,Despejado,22.5,0.6375,16,1023,4
2022,1,1,12,6,Castillo de la Luz,Despejado,22.5,0.6375,16,1023,2
2022,1,1,12,6,Gabinete Literario,Despejado,22.5,0.6375,16,1023,4
2022,1,1,12,6,Hoya de la Plata,Despejado,22.5,0.6375,16,1023,1
2022,1,1,12,6,Las Canteras - Luis Morote,Despejado,22.5,0.6375,16,1023,3
2022,1,1,12,6,León y Castillo,Despejado,22.5,0.6375,16,1023,4
2022,1,1,12,6,Mercado Central,Despejado,22.5,0.6375,16,1023,1
2022,1,1,12,6,Obelisco,Despejado,22.5,0.6375,16,1023,2
2022,1,1,12,6,Oficina de la Sitycleta,Despejado,22.5,0.6375,16,1023,2
2022,1,1,12,6,Parque del Estadio Insular,Despejado,22.5,0.6375,16,1023,2
2022,1,1,12,6,Parque Santa Catalina,Despejado,22.5,0.6375,16,1023,5
2022,1,1,12,6,Piscina Julio Navarro,Despejado,22.5,0.6375,16,1023,1
2022,1,1,12,6,Plaza de España,Despejado,22.5,0.6375,16,1023,1
2022,1,1,12,6,Plaza de la feria,Despejado,22.5,0.6375,16,1023,1
2022,1,1,12,6,Plaza O'Shanahan,Despejado,22.5,0.6375,16,1023,1
2022,1,1,12,6,Plaza San Agustín,Despejado,22.5,0.6375,16,1023,3
2022,1,1,12,6,San Bernardo,Despejado,22.5,0.6375,16,1023,2
2022,1,1,12,6,San Telmo,Despejado,22.5,0.6375,16,1023,5
2022,1,1,12,6,Teatro Pérez Galdós,Despejado,22.5,0.6375,16,1023,2
2022,1,1,12,6,Torre Las Palmas,Despejado,22.5,0.6375,16,1023,4
2022,1,1,12,6,Torre Woermann,Despejado,22.5,0.6375,16,1023,1
2022,1,1,12,6,Vega de San José,Despejado,22.5,0.6375,16,1023,1
2022,1,1,13,6,Ayuntamiento,Despejado,22.75,0.6475,17,1022.5,2
2022,1,1,13,6,Barranquillo Don Zoilo,Despejado,22.75,0.6475,17,1022.5,1
2022,1,1,13,6,Cabildo de Gran Canaria,Despejado,22.75,0.6475,17,1022.5,1
2022,1,1,13,6,Canódromo,Despejado,22.75,0.6475,17,1022.5,3
2022,1,1,13,6,Castillo de la Luz,Despejado,22.75,0.6475,17,1022.5,3
