Año,month,day,hour,dayWeek,rentalPlace,weatherConditions,temperature,humidity,wind,pressure,rentalAmount
2022,5,1,6,7,Parque Santa Catalina,Nubes dispersas,20,0.43,38,1020,2
2022,5,1,6,7,Plaza Manuel Becerra,Nubes dispersas,20,0.43,38,1020,1
2022,5,1,7,7,C.C. La Minilla,Nubes dispersas,20,0.415,31.5,1020.5,1
2022,5,1,7,7,IES Mesa y López,Nubes dispersas,20,0.415,31.5,1020.5,2
2022,5,1,7,7,Parque del Estadio Insular,Nubes dispersas,20,0.415,31.5,1020.5,1
2022,5,1,7,7,Parque Santa Catalina,Nubes dispersas,20,0.415,31.5,1020.5,1
2022,5,1,7,7,Plaza de España (elect.),Nubes dispersas,20,0.415,31.5,1020.5,2
2022,5,1,7,7,Plaza O'Shanahan,Nubes dispersas,20,0.415,31.5,1020.5,1
2022,5,1,7,7,Plazoleta de Farray,Nubes dispersas,20,0.415,31.5,1020.5,1
2022,5,1,8,7,C.C. El Muelle,Despejado,20.5,0.415,33,1021,1
2022,5,1,8,7,Cabildo de Gran Canaria,Despejado,20.5,0.415,33,1021,1
2022,5,1,8,7,Castillo de la Luz,Despejado,20.5,0.415,33,1021,1
2022,5,1,8,7,Las Canteras - Luis Morote,Despejado,20.5,0.415,33,1021,1
2022,5,1,8,7,León y Castillo,Despejado,20.5,0.415,33,1021,1
2022,5,1,8,7,Mercado Central,Despejado,20.5,0.415,33,1021,2
2022,5,1,8,7,Parque Santa Catalina,Despejado,20.5,0.415,33,1021,2
2022,5,1,8,7,Paseo de Chil - Av. Escaleritas,Despejado,20.5,0.415,33,1021,2
2022,5,1,8,7,Piscina Julio Navarro,Despejado,20.5,0.415,33,1021,1
2022,5,1,8,7,Plaza O'Shanahan,Despejado,20.5,0.415,33,1021,1
2022,5,1,8,7,Plazoleta de Farray,Despejado,20.5,0.415,33,1021,3
2022,5,1,8,7,Teatro Pérez Galdós,Despejado,20.5,0.415,33,1021,1
2022,5,1,9,7,Barranquillo Don Zoilo,Nubes dispersas,21.5,0.405,33,1021,1
2022,5,1,9,7,C.C. La Minilla,Nubes dispersas,21.5,0.405,33,1021,1
2022,5,1,9,7,Castillo de la Luz,Nubes dispersas,21.5,0.405,33,1021,3
2022,5,1,9,7,Churruca,Nubes dispersas,21.5,0.405,33,1021,1
2022,5,1,9,7,Ciudad de la Justicia,Nubes dispersas,21.5,0.405,33,1021,1
2022,5,1,9,7,Gabinete Literario,Nubes dispersas,21.5,0.405,33,1021,2
2022,5,1,9,7,León y Castillo,Nubes dispersas,21.5,0.405,33,1021,1
2022,5,1,9,7,Mercado Central,Nubes dispersas,21.5,0.405,33,1021,1
2022,5,1,9,7,Parque Santa Catalina,Nubes dispersas,21.5,0.405,33,1021,1
2022,5,1,9,7,Paseo de Chil - Av. Escaleritas,Nubes dispersas,21.5,0.405,33,1021,1
2022,5,1,9,7,Piscina Julio Navarro,Nubes dispersas,21.5,0.405,33,1021,3
2022,5,1,9,7,Plaza de España,Nubes dispersas,21.5,0.405,33,1021,3
2022,5,1,9,7,San Cristóbal,Nubes dispersas,21.5,0.405,33,1021,1
2022,5,1,9,7,San Telmo,Nubes dispersas,21.5,0.405,33,1021,2
2022,5,1,9,7,Teatro Pérez Galdós,Nubes dispersas,21.5,0.405,33,1021,3
2022,5,1,10,7,Barranquillo Don Zoilo,Nubes dispersas,22.5,0.48,37,1022,1
2022,5,1,10,7,Base Naval,Nubes dispersas,22.5,0.48,37,1022,1
2022,5,1,10,7,Castillo de la Luz,Nubes dispersas,22.5,0.48,37,1022,2
2022,5,1,10,7,Castillo de Mata (elect.),Nubes dispersas,22.5,0.48,37,1022,1
2022,5,1,10,7,Churruca,Nubes dispersas,22.5,0.48,37,1022,4
2022,5,1,10,7,Ciudad de la Justicia,Nubes dispersas,22.5,0.48,37,1022,1
2022,5,1,10,7,Intermodal El Rincón,Nubes dispersas,22.5,0.48,37,1022,3
2022,5,1,10,7,León y Castillo,Nubes dispersas,22.5,0.48,37,1022,1
2022,5,1,10,7,Obelisco,Nubes dispersas,22.5,0.48,37,1022,2
2022,5,1,10,7,Parque Santa Catalina,Nubes dispersas,22.5,0.48,37,1022,3
2022,5,1,10,7,Paseo de Chil - Av. Escaleritas,Nubes dispersas,22.5,0.48,37,1022,2
2022,5,1,10,7,Plaza de la feria,Nubes dispersas,22.5,0.48,37,1022,1
2022,5,1,10,7,Plaza del Pilar,Nubes dispersas,22.5,0.48,37,1022,1
2022,5,1,10,7,Plaza O'Shanahan,Nubes dispersas,22.5,0.48,37,1022,2
2022,5,1,10,7,Plazoleta de Farray,Nubes dispersas,22.5,0.48,37,1022,2
2022,5,1,10,7,Torre Woermann,Nubes dispersas,22.5,0.48,37,1022,1
2022,5,1,11,7,Ayuntamiento,Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,Base Naval,Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,C.C. El Muelle,Nubes dispersas,22.5,0.585,39,1021.5,5
2022,5,1,11,7,Cabildo de Gran Canaria,Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,Castillo de Mata (elect.),Nubes dispersas,22.5,0.585,39,1021.5,2
2022,5,1,11,7,Churruca,Nubes dispersas,22.5,0.585,39,1021.5,2
2022,5,1,11,7,Gabinete Literario,Nubes dispersas,22.5,0.585,39,1021.5,4
2022,5,1,11,7,IES Mesa y López,Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,Intermodal El Rincón,Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,León y Castillo,Nubes dispersas,22.5,0.585,39,1021.5,3
2022,5,1,11,7,Oficina Sítycleta (elect.),Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,Paseo de Chil - Av. Escaleritas,Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,Piscina Julio Navarro,Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,Plaza de América,Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,Plaza de España,Nubes dispersas,22.5,0.585,39,1021.5,6
2022,5,1,11,7,Plaza de la feria,Nubes dispersas,22.5,0.585,39,1021.5,2
2022,5,1,11,7,Plaza del Pilar,Nubes dispersas,22.5,0.585,39,1021.5,2
2022,5,1,11,7,Plaza Manuel Becerra,Nubes dispersas,22.5,0.585,39,1021.5,3
2022,5,1,11,7,Plaza O'Shanahan,Nubes dispersas,22.5,0.585,39,1021.5,4
2022,5,1,11,7,Plazoleta de Farray,Nubes dispersas,22.5,0.585,39,1021.5,1
2022,5,1,11,7,San Bernardo,Nubes dispersas,22.5,0.585,39,1021.5,3
2022,5,1,11,7,Teatro Pérez Galdós,Nubes dispersas,22.5,0.585,39,1021.5,2
2022,5,1,11,7,Torre Las Palmas,Nubes dispersas,22.5,0.585,39,1021.5,4
2022,5,1,11,7,Torre Woermann,Nubes dispersas,22.5,0.585,39,1021.5,4
2022,5,1,12,7,Barranquillo Don Zoilo,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Base Naval,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,C.C. El Muelle,Nubes dispersas,24,0.52,39,1022,2
2022,5,1,12,7,C.C. La Minilla,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Cabildo de Gran Canaria,Nubes dispersas,24,0.52,39,1022,2
2022,5,1,12,7,Castillo de la Luz,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Castillo de Mata (elect.),Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Churruca,Nubes dispersas,24,0.52,39,1022,2
2022,5,1,12,7,Ciudad de la Justicia,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,IES Mesa y López,Nubes dispersas,24,0.52,39,1022,2
2022,5,1,12,7,León y Castillo,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Obelisco,Nubes dispersas,24,0.52,39,1022,2
2022,5,1,12,7,Oficina de la Sitycleta,Nubes dispersas,24,0.52,39,1022,3
2022,5,1,12,7,Oficina Sítycleta (elect.),Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Parque del Estadio Insular,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Parque Santa Catalina,Nubes dispersas,24,0.52,39,1022,4
2022,5,1,12,7,Paseo de Chil - Av. Escaleritas,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Piscina Julio Navarro,Nubes dispersas,24,0.52,39,1022,2
2022,5,1,12,7,Plaza de España,Nubes dispersas,24,0.52,39,1022,2
2022,5,1,12,7,Plaza de España (elect.),Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Plaza de la feria,Nubes dispersas,24,0.52,39,1022,3
2022,5,1,12,7,Plaza del Pilar,Nubes dispersas,24,0.52,39,1022,3
2022,5,1,12,7,Plaza San Agustín,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,Plazoleta de Farray,Nubes dispersas,24,0.52,39,1022,3
2022,5,1,12,7,San Bernardo,Nubes dispersas,24,0.52,39,1022,1
2022,5,1,12,7,San Telmo,Nubes dispersas,24,0.52,39,1022,10
2022,5,1,12,7,Torre Las Palmas,Nubes dispersas,24,0.52,39,1022,2
2022,5,1,13,7,Base Naval,Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,C.C. El Muelle,Nubes dispersas,24.5,0.455,40,1022,4
2022,5,1,13,7,C.C. La Ballena (elect.),Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,C.C. La Minilla,Nubes dispersas,24.5,0.455,40,1022,2
2022,5,1,13,7,Castillo de la Luz,Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,Churruca,Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,Ciudad de la Justicia,Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,Gabinete Literario,Nubes dispersas,24.5,0.455,40,1022,3
2022,5,1,13,7,Intermodal El Rincón,Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,Las Canteras - Luis Morote,Nubes dispersas,24.5,0.455,40,1022,2
2022,5,1,13,7,Mercado Central,Nubes dispersas,24.5,0.455,40,1022,3
2022,5,1,13,7,Parque del Estadio Insular,Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,Parque Santa Catalina,Nubes dispersas,24.5,0.455,40,1022,2
2022,5,1,13,7,Plaza de América,Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,Plaza de España,Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,Plaza de la feria,Nubes dispersas,24.5,0.455,40,1022,2
2022,5,1,13,7,Plaza del Pilar,Nubes dispersas,24.5,0.455,40,1022,1
2022,5,1,13,7,Plaza O'Shanahan,Nubes dispersas,24.5,0.455,40,1022,2
2022,5,1,13,7,Plazoleta de Farray,Nubes dispersas,24.5,0.455,40,1022,1
