Año,month,day,hour,dayWeek,rentalPlace,weatherConditions,temperature,humidity,wind,pressure,rentalAmount
2019,7,1,7,1,Ayuntamiento,Nubes dispersas,21,0.69,41.5,1019.5,2
2019,7,1,7,1,Base Naval,Nubes dispersas,21,0.69,41.5,1019.5,2
2019,7,1,7,1,C.C. La Minilla,Nubes dispersas,21,0.69,41.5,1019.5,2
2019,7,1,7,1,Cabildo de Gran Canaria,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Castillo de la Luz,Nubes dispersas,21,0.69,41.5,1019.5,4
2019,7,1,7,1,Churruca,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Ciudad de la Justicia,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Gabinete Literario,Nubes dispersas,21,0.69,41.5,1019.5,2
2019,7,1,7,1,IES Mesa y López,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Las Canteras - Luis Morote,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,León y Castillo,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Mercado Central,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Obelisco,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Oficina de la Sitycleta,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Parque Santa Catalina,Nubes dispersas,21,0.69,41.5,1019.5,3
2019,7,1,7,1,Plaza de España,Nubes dispersas,21,0.69,41.5,1019.5,2
2019,7,1,7,1,Plaza del Pilar,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Plaza O'Shanahan,Nubes dispersas,21,0.69,41.5,1019.5,3
2019,7,1,7,1,Plazoleta de Farray,Nubes dispersas,21,0.69,41.5,1019.5,4
2019,7,1,7,1,San Bernardo,Nubes dispersas,21,0.69,41.5,1019.5,2
2019,7,1,7,1,San Telmo,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Teatro Pérez Galdós,Nubes dispersas,21,0.69,41.5,1019.5,1
2019,7,1,7,1,Torre Woermann,Nubes dispersas,21,0.69,41.5,1019.5,2
2019,7,1,8,1,Base Naval,Nubes dispersas,21.5,0.665,38,1020,1
2019,7,1,8,1,C.C. La Minilla,Nubes dispersas,21.5,0.665,38,1020,1
2019,7,1,8,1,Cabildo de Gran Canaria,Nubes dispersas,21.5,0.665,38,1020,3
2019,7,1,8,1,Canódromo,Nubes dispersas,21.5,0.665,38,1020,1
2019,7,1,8,1,Castillo de la Luz,Nubes dispersas,21.5,0.665,38,1020,5
2019,7,1,8,1,Churruca,Nubes dispersas,21.5,0.665,38,1020,3
2019,7,1,8,1,Ciudad de la Justicia,Nubes dispersas,21.5,0.665,38,1020,1
2019,7,1,8,1,IES Mesa y López,Nubes dispersas,21.5,0.665,38,1020,4
2019,7,1,8,1,Intermodal El Rincón,Nubes dispersas,21.5,0.665,38,1020,1
2019,7,1,8,1,Las Canteras - Luis Morote,Nubes dispersas,21.5,0.665,38,1020,1
2019,7,1,8,1,Mercado Central,Nubes dispersas,21.5,0.665,38,1020,1
2019,7,1,8,1,Obelisco,Nubes dispersas,21.5,0.665,38,1020,1
2019,7,1,8,1,Oficina de la Sitycleta,Nubes dispersas,21.5,0.665,38,1020,1
2019,7,1,8,1,Parque del Estadio Insular,Nubes dispersas,21.5,0.665,38,1020,2
