Año,month,day,hour,dayWeek,rentalPlace,weatherConditions,temperature,humidity,wind,pressure,rentalAmount
2019,6,1,7,6,Mercado Central,Nubes dispersas,18,0.88,6.5,1012,1
2019,6,1,7,6,Torre Woermann,Nubes dispersas,18,0.88,6.5,1012,1
2019,6,1,8,6,C.C. La Minilla,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,IES Mesa y López,Nubes dispersas,19.5,0.83,17.5,1013,2
2019,6,1,8,6,Intermodal El Rincón,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,Las Canteras - Luis Morote,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,León y Castillo,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,Mercado Central,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,Paseo de Chil - Av. Escaleritas,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,Plaza de la feria,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,Plaza Manuel Becerra,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,Plazoleta de Farray,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,San Telmo,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,8,6,Torre Woermann,Nubes dispersas,19.5,0.83,17.5,1013,1
2019,6,1,9,6,C.C. El Muelle,Mayormente cubierto,20.5,0.805,30.5,1013.5,2
2019,6,1,9,6,C.C. La Minilla,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,9,6,Castillo de la Luz,Mayormente cubierto,20.5,0.805,30.5,1013.5,2
2019,6,1,9,6,Churruca,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,9,6,Las Canteras - Luis Morote,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,9,6,León y Castillo,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,9,6,Obelisco,Mayormente cubierto,20.5,0.805,30.5,1013.5,2
2019,6,1,9,6,Parque Santa Catalina,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,9,6,Paseo de Chil - Av. Escaleritas,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,9,6,Plaza de América,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,9,6,Plaza de España,Mayormente cubierto,20.5,0.805,30.5,1013.5,2
2019,6,1,9,6,Plaza del Pilar,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,9,6,Plazoleta de Farray,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,9,6,San Cristóbal,Mayormente cubierto,20.5,0.805,30.5,1013.5,2
2019,6,1,9,6,Torre Woermann,Mayormente cubierto,20.5,0.805,30.5,1013.5,1
2019,6,1,10,6,Ayuntamiento,Mayormente cubierto,21.5,0.755,33,1014,2
2019,6,1,10,6,C.C. El Muelle,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Cabildo de Gran Canaria,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Castillo de la Luz,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Churruca,Mayormente cubierto,21.5,0.755,33,1014,2
2019,6,1,10,6,IES Mesa y López,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Las Canteras - Luis Morote,Mayormente cubierto,21.5,0.755,33,1014,2
2019,6,1,10,6,León y Castillo,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Obelisco,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Oficina de la Sitycleta,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Parque Santa Catalina,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Plaza de América,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Plaza de España,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Plaza de la feria,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Plaza del Pilar,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Plaza O'Shanahan,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Plazoleta de Farray,Mayormente cubierto,21.5,0.755,33,1014,1
2019,6,1,10,6,Teatro Pérez Galdós,Mayormente cubierto,21.5,0.755,33,1014,3
2019,6,1,11,6,Ayuntamiento,Nubes dispersas,22.5,0.73,32.5,1014,1
2019,6,1,11,6,Base Naval,Nubes dispersas,22.5,0.73,32.5,1014,3
2019,6,1,11,6,C.C. La Minilla,Nubes dispersas,22.5,0.73,32.5,1014,1
2019,6,1,11,6,Ciudad de la Justicia,Nubes dispersas,22.5,0.73,32.5,1014,2
2019,6,1,11,6,León y Castillo,Nubes dispersas,22.5,0.73,32.5,1014,2
2019,6,1,11,6,Obelisco,Nubes dispersas,22.5,0.73,32.5,1014,1
2019,6,1,11,6,Oficina de la Sitycleta,Nubes dispersas,22.5,0.73,32.5,1014,1
2019,6,1,11,6,Parque Santa Catalina,Nubes dispersas,22.5,0.73,32.5,1014,4
2019,6,1,11,6,Paseo de Chil - Av. Escaleritas,Nubes dispersas,22.5,0.73,32.5,1014,1
2019,6,1,11,6,Plaza de España,Nubes dispersas,22.5,0.73,32.5,1014,1
2019,6,1,11,6,Plaza del Pilar,Nubes dispersas,22.5,0.73,32.5,1014,2
2019,6,1,11,6,Plaza Manuel Becerra,Nubes dispersas,22.5,0.73,32.5,1014,2
2019,6,1,11,6,Plaza O'Shanahan,Nubes dispersas,22.5,0.73,32.5,1014,3
2019,6,1,11,6,Plaza San Agustín,Nubes dispersas,22.5,0.73,32.5,1014,1
2019,6,1,11,6,Plazoleta de Farray,Nubes dispersas,22.5,0.73,32.5,1014,3
2019,6,1,11,6,San Bernardo,Nubes dispersas,22.5,0.73,32.5,1014,2
2019,6,1,11,6,San Cristóbal,Nubes dispersas,22.5,0.73,32.5,1014,1
2019,6,1,11,6,Torre Woermann,Nubes dispersas,22.5,0.73,32.5,1014,2
2019,6,1,12,6,Ayuntamiento,Nubes dispersas,23,0.69,31,1014,2
2019,6,1,12,6,Base Naval,Nubes dispersas,23,0.69,31,1014,2
2019,6,1,12,6,Cabildo de Gran Canaria,Nubes dispersas,23,0.69,31,1014,1
2019,6,1,12,6,Castillo de la Luz,Nubes dispersas,23,0.69,31,1014,2
2019,6,1,12,6,Gabinete Literario,Nubes dispersas,23,0.69,31,1014,2
2019,6,1,12,6,Las Canteras - Luis Morote,Nubes dispersas,23,0.69,31,1014,1
2019,6,1,12,6,Mercado Central,Nubes dispersas,23,0.69,31,1014,2
2019,6,1,12,6,Obelisco,Nubes dispersas,23,0.69,31,1014,1
2019,6,1,12,6,Oficina de la Sitycleta,Nubes dispersas,23,0.69,31,1014,4
2019,6,1,12,6,Parque del Estadio Insular,Nubes dispersas,23,0.69,31,1014,1
2019,6,1,12,6,Parque Santa Catalina,Nubes dispersas,23,0.69,31,1014,1
2019,6,1,12,6,Paseo de Chil - Av. Escaleritas,Nubes dispersas,23,0.69,31,1014,1
2019,6,1,12,6,Plaza de América,Nubes dispersas,23,0.69,31,1014,1
2019,6,1,12,6,Plaza O'Shanahan,Nubes dispersas,23,0.69,31,1014,1
2019,6,1,12,6,Plazoleta de Farray,Nubes dispersas,23,0.69,31,1014,3
2019,6,1,12,6,San Cristóbal,Nubes dispersas,23,0.69,31,1014,1
2019,6,1,12,6,San Telmo,Nubes dispersas,23,0.69,31,1014,4
2019,6,1,12,6,Teatro Pérez Galdós,Nubes dispersas,23,0.69,31,1014,2
2019,6,1,12,6,Torre Las Palmas,Nubes dispersas,23,0.69,31,1014,2
2019,6,1,13,6,C.C. La Minilla,Nubes dispersas,23,0.69,28,1013.5,1
2019,6,1,13,6,Cabildo de Gran Canaria,Nubes dispersas,23,0.69,28,1013.5,1
2019,6,1,13,6,Canódromo,Nubes dispersas,23,0.69,28,1013.5,1
2019,6,1,13,6,Churruca,Nubes dispersas,23,0.69,28,1013.5,2
2019,6,1,13,6,IES Mesa y López,Nubes dispersas,23,0.69,28,1013.5,1
2019,6,1,13,6,León y Castillo,Nubes dispersas,23,0.69,28,1013.5,2
2019,6,1,13,6,Mercado Central,Nubes dispersas,23,0.69,28,1013.5,3
2019,6,1,13,6,Oficina de la Sitycleta,Nubes dispersas,23,0.69,28,1013.5,2
2019,6,1,13,6,Parque Santa Catalina,Nubes dispersas,23,0.69,28,1013.5,1
2019,6,1,13,6,Paseo de Chil - Av. Escaleritas,Nubes dispersas,23,0.69,28,1013.5,1
2019,6,1,13,6,Plaza de América,Nubes dispersas,23,0.69,28,1013.5,1
2019,6,1,13,6,Plaza de la feria,Nubes dispersas,23,0.69,28,1013.5,1
2019,6,1,13,6,Plazoleta de Farray,Nubes dispersas,23,0.69,28,1013.5,2
2019,6,1,13,6,San Telmo,Nubes dispersas,23,0.69,28,1013.5,1
