Año,month,day,hour,dayWeek,rentalPlace,weatherConditions,temperature,humidity,wind,pressure,rentalAmount
2019,1,1,7,2,Ayuntamiento,Despejado,16.5,0.655,13,1024.5,1
2019,1,1,7,2,Castillo de la Luz,Despejado,16.5,0.655,13,1024.5,1
2019,1,1,7,2,Gabinete Literario,Despejado,16.5,0.655,13,1024.5,1
2019,1,1,7,2,Obelisco,Despejado,16.5,0.655,13,1024.5,1
2019,1,1,7,2,Plaza Manuel Becerra,Despejado,16.5,0.655,13,1024.5,1
2019,1,1,8,2,Plaza de América,Despejado,16,0.63,10,1025.5,2
2019,1,1,8,2,Torre Woermann,Despejado,16,0.63,10,1025.5,1
2019,1,1,9,2,Base Naval,Despejado,19.5,0.545,12,1026.5,2
2019,1,1,9,2,Cabildo de Gran Canaria,Despejado,19.5,0.545,12,1026.5,1
2019,1,1,9,2,Castillo de la Luz,Despejado,19.5,0.545,12,1026.5,1
2019,1,1,9,2,Las Canteras - Luis Morote,Despejado,19.5,0.545,12,1026.5,1
2019,1,1,9,2,Parque Santa Catalina,Despejado,19.5,0.545,12,1026.5,1
2019,1,1,9,2,San Telmo,Despejado,19.5,0.545,12,1026.5,1
2019,1,1,10,2,Ayuntamiento,Despejado,21,0.51,13,1027,1
2019,1,1,10,2,Cabildo de Gran Canaria,Despejado,21,0.51,13,1027,2
2019,1,1,10,2,Gabinete Literario,Despejado,21,0.51,13,1027,2
2019,1,1,10,2,León y Castillo,Despejado,21,0.51,13,1027,1
2019,1,1,10,2,Oficina de la Sitycleta,Despejado,21,0.51,13,1027,1
2019,1,1,10,2,Parque Santa Catalina,Despejado,21,0.51,13,1027,1
2019,1,1,10,2,Paseo de Chil - Av. Escaleritas,Despejado,21,0.51,13,1027,1
2019,1,1,10,2,Plaza de la feria,Despejado,21,0.51,13,1027,1
2019,1,1,10,2,San Cristóbal,Despejado,21,0.51,13,1027,1
2019,1,1,10,2,San Telmo,Despejado,21,0.51,13,1027,3
2019,1,1,10,2,Torre Woermann,Despejado,21,0.51,13,1027,1
2019,1,1,11,2,IES Mesa y López,Despejado,22,0.445,18.5,1027,1
2019,1,1,11,2,Las Canteras - Luis Morote,Despejado,22,0.445,18.5,1027,1
2019,1,1,11,2,León y Castillo,Despejado,22,0.445,18.5,1027,3
2019,1,1,11,2,Obelisco,Despejado,22,0.445,18.5,1027,1
2019,1,1,11,2,Oficina de la Sitycleta,Despejado,22,0.445,18.5,1027,2
2019,1,1,11,2,Parque del Estadio Insular,Despejado,22,0.445,18.5,1027,1
2019,1,1,11,2,Piscina Julio Navarro,Despejado,22,0.445,18.5,1027,1
2019,1,1,11,2,Plaza de España,Despejado,22,0.445,18.5,1027,1
2019,1,1,11,2,Plaza de la feria,Despejado,22,0.445,18.5,1027,1
2019,1,1,11,2,Plaza O'Shanahan,Despejado,22,0.445,18.5,1027,5
2019,1,1,11,2,Plaza San Agustín,Despejado,22,0.445,18.5,1027,1
2019,1,1,11,2,San Cristóbal,Despejado,22,0.445,18.5,1027,2
2019,1,1,11,2,Torre Las Palmas,Despejado,22,0.445,18.5,1027,1
2019,1,1,11,2,Torre Woermann,Despejado,22,0.445,18.5,1027,1
2019,1,1,12,2,Barranquillo Don Zoilo,Despejado,22,0.445,19.5,1026,1
2019,1,1,12,2,Base Naval,Despejado,22,0.445,19.5,1026,1
2019,1,1,12,2,Castillo de la Luz,Despejado,22,0.445,19.5,1026,1
2019,1,1,12,2,Ciudad de la Justicia,Despejado,22,0.445,19.5,1026,1
2019,1,1,12,2,IES Mesa y López,Despejado,22,0.445,19.5,1026,1
2019,1,1,12,2,León y Castillo,Despejado,22,0.445,19.5,1026,3
2019,1,1,12,2,Mercado Central,Despejado,22,0.445,19.5,1026,2
2019,1,1,12,2,Oficina de la Sitycleta,Despejado,22,0.445,19.5,1026,2
2019,1,1,12,2,Parque del Estadio Insular,Despejado,22,0.445,19.5,1026,2
2019,1,1,12,2,Parque Santa Catalina,Despejado,22,0.445,19.5,1026,2
2019,1,1,12,2,Plaza de la feria,Despejado,22,0.445,19.5,1026,1
2019,1,1,12,2,Plaza Manuel Becerra,Despejado,22,0.445,19.5,1026,1
2019,1,1,12,2,Plaza O'Shanahan,Despejado,22,0.445,19.5,1026,1
2019,1,1,12,2,Plazoleta de Farray,Despejado,22,0.445,19.5,1026,4
2019,1,1,12,2,San Telmo,Despejado,22,0.445,19.5,1026,1
2019,1,1,12,2,Torre Woermann,Despejado,22,0.445,19.5,1026,5
2019,1,1,13,2,Aparcamiento Sanapú,Despejado,22,0.48,17,1026,1
2019,1,1,13,2,Ayuntamiento,Despejado,22,0.48,17,1026,1
2019,1,1,13,2,Base Naval,Despejado,22,0.48,17,1026,3
2019,1,1,13,2,C.C. La Minilla,Despejado,22,0.48,17,1026,2
2019,1,1,13,2,Cabildo de Gran Canaria,Despejado,22,0.48,17,1026,1
2019,1,1,13,2,Churruca,Despejado,22,0.48,17,1026,2
2019,1,1,13,2,Las Canteras - Luis Morote,Despejado,22,0.48,17,1026,3
2019,1,1,13,2,León y Castillo,Despejado,22,0.48,17,1026,1
2019,1,1,13,2,Obelisco,Despejado,22,0.48,17,1026,3
2019,1,1,13,2,Plaza de la feria,Despejado,22,0.48,17,1026,5
2019,1,1,13,2,Plaza O'Shanahan,Despejado,22,0.48,17,1026,2
2019,1,1,13,2,Plazoleta de Farray,Despejado,22,0.48,17,1026,1
2019,1,1,13,2,San Telmo,Despejado,22,0.48,17,1026,1
2019,1,1,13,2,Torre Las Palmas,Despejado,22,0.48,17,1026,2
2019,1,1,13,2,Torre Woermann,Despejado,22,0.48,17,1026,1
2019,1,1,14,2,Base Naval,Despejado,21.5,0.515,15,1025,1
2019,1,1,14,2,Cabildo de Gran Canaria,Despejado,21.5,0.515,15,1025,1
2019,1,1,14,2,Churruca,Despejado,21.5,0.515,15,1025,1
2019,1,1,14,2,Las Canteras - Luis Morote,Despejado,21.5,0.515,15,1025,5
2019,1,1,14,2,León y Castillo,Despejado,21.5,0.515,15,1025,2
2019,1,1,14,2,Parque Santa Catalina,Despejado,21.5,0.515,15,1025,3
2019,1,1,14,2,Piscina Julio Navarro,Despejado,21.5,0.515,15,1025,1
2019,1,1,14,2,Plaza O'Shanahan,Despejado,21.5,0.515,15,1025,1
2019,1,1,14,2,Plazoleta de Farray,Despejado,21.5,0.515,15,1025,2
2019,1,1,14,2,San Telmo,Despejado,21.5,0.515,15,1025,4
2019,1,1,14,2,Torre Woermann,Despejado,21.5,0.515,15,1025,2
2019,1,1,15,2,Ayuntamiento,Despejado,21,0.53,11,1025,1
2019,1,1,15,2,Base Naval,Despejado,21,0.53,11,1025,1
2019,1,1,15,2,Cabildo de Gran Canaria,Despejado,21,0.53,11,1025,1
2019,1,1,15,2,Churruca,Despejado,21,0.53,11,1025,1
2019,1,1,15,2,Gabinete Literario,Despejado,21,0.53,11,1025,4
2019,1,1,15,2,Intermodal El Rincón,Despejado,21,0.53,11,1025,1
2019,1,1,15,2,Las Canteras - Luis Morote,Despejado,21,0.53,11,1025,2
2019,1,1,15,2,Parque Santa Catalina,Despejado,21,0.53,11,1025,4
2019,1,1,15,2,Plaza de España,Despejado,21,0.53,11,1025,2
2019,1,1,15,2,Plazoleta de Farray,Despejado,21,0.53,11,1025,1
2019,1,1,15,2,Torre Las Palmas,Despejado,21,0.53,11,1025,1
2019,1,1,15,2,Torre Woermann,Despejado,21,0.53,11,1025,1
2019,1,1,16,2,Base Naval,Despejado,21,0.545,7,1025,3
2019,1,1,16,2,Castillo de la Luz,Despejado,21,0.545,7,1025,1
2019,1,1,16,2,Gabinete Literario,Despejado,21,0.545,7,1025,1
2019,1,1,16,2,Intermodal El Rincón,Despejado,21,0.545,7,1025,1
2019,1,1,16,2,Obelisco,Despejado,21,0.545,7,1025,1
2019,1,1,16,2,Oficina de la Sitycleta,Despejado,21,0.545,7,1025,1
2019,1,1,16,2,Plaza de la feria,Despejado,21,0.545,7,1025,1
2019,1,1,16,2,Plaza Manuel Becerra,Despejado,21,0.545,7,1025,1
2019,1,1,16,2,Plaza O'Shanahan,Despejado,21,0.545,7,1025,3
2019,1,1,16,2,Plazoleta de Farray,Despejado,21,0.545,7,1025,2
2019,1,1,16,2,Teatro Pérez Galdós,Despejado,21,0.545,7,1025,1
2019,1,1,16,2,Torre Las Palmas,Despejado,21,0.545,7,1025,1
2019,1,1,17,2,Ayuntamiento,Despejado,20.5,0.545,5,1025.5,1
2019,1,1,17,2,C.C. El Muelle,Despejado,20.5,0.545,5,1025.5,1
2019,1,1,17,2,Cabildo de Gran Canaria,Despejado,20.5,0.545,5,1025.5,2
2019,1,1,17,2,Castillo de la Luz,Despejado,20.5,0.545,5,1025.5,4
2019,1,1,17,2,Churruca,Despejado,20.5,0.545,5,1025.5,3
2019,1,1,17,2,IES Mesa y López,Despejado,20.5,0.545,5,1025.5,1
2019,1,1,17,2,Obelisco,Despejado,20.5,0.545,5,1025.5,2
2019,1,1,17,2,Parque Santa Catalina,Despejado,20.5,0.545,5,1025.5,2
2019,1,1,17,2,Plaza de España,Despejado,20.5,0.545,5,1025.5,2
2019,1,1,17,2,Plaza O'Shanahan,Despejado,20.5,0.545,5,1025.5,5
2019,1,1,17,2,Plaza San Agustín,Despejado,20.5,0.545,5,1025.5,2
2019,1,1,17,2,Plazoleta de Farray,Despejado,20.5,0.545,5,1025.5,1
2019,1,1,17,2,Teatro Pérez Galdós,Despejado,20.5,0.545,5,1025.5,2
2019,1,1,17,2,Torre Woermann,Despejado,20.5,0.545,5,1025.5,2
2019,1,1,18,2,Base Naval,Despejado,19.5,0.64,4,1026,2
2019,1,1,18,2,C.C. El Muelle,Despejado,19.5,0.64,4,1026,2
2019,1,1,18,2,Castillo de la Luz,Despejado,19.5,0.64,4,1026,1
2019,1,1,18,2,Churruca,Despejado,19.5,0.64,4,1026,3
2019,1,1,18,2,Gabinete Literario,Despejado,19.5,0.64,4,1026,1
2019,1,1,18,2,Intermodal El Rincón,Despejado,19.5,0.64,4,1026,1
2019,1,1,18,2,Las Canteras - Luis Morote,Despejado,19.5,0.64,4,1026,2
2019,1,1,18,2,León y Castillo,Despejado,19.5,0.64,4,1026,2
2019,1,1,18,2,Obelisco,Despejado,19.5,0.64,4,1026,1
2019,1,1,18,2,Parque Santa Catalina,Despejado,19.5,0.64,4,1026,3
2019,1,1,18,2,Plaza de América,Despejado,19.5,0.64,4,1026,1
2019,1,1,18,2,Plaza de España,Despejado,19.5,0.64,4,1026,3
2019,1,1,18,2,Plaza Manuel Becerra,Despejado,19.5,0.64,4,1026,1
2019,1,1,18,2,Plazoleta de Farray,Despejado,19.5,0.64,4,1026,4
2019,1,1,18,2,San Cristóbal,Despejado,19.5,0.64,4,1026,2
2019,1,1,18,2,San Telmo,Despejado,19.5,0.64,4,1026,3
2019,1,1,18,2,Torre Las Palmas,Despejado,19.5,0.64,4,1026,1
2019,1,1,18,2,Torre Woermann,Despejado,19.5,0.64,4,1026,4
2019,1,1,19,2,Aparcamiento Sanapú,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,19,2,Base Naval,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,19,2,C.C. El Muelle,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,19,2,Churruca,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,19,2,Intermodal El Rincón,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,19,2,Las Canteras - Luis Morote,Despejado,18.5,0.66,5,1026.5,2
2019,1,1,19,2,Mercado Central,Despejado,18.5,0.66,5,1026.5,2
2019,1,1,19,2,Obelisco,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,19,2,Oficina de la Sitycleta,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,19,2,Parque Santa Catalina,Despejado,18.5,0.66,5,1026.5,2
2019,1,1,19,2,Plaza de España,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,19,2,Plaza de la feria,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,19,2,Plaza O'Shanahan,Despejado,18.5,0.66,5,1026.5,4
2019,1,1,19,2,Teatro Pérez Galdós,Despejado,18.5,0.66,5,1026.5,2
2019,1,1,19,2,Torre Las Palmas,Despejado,18.5,0.66,5,1026.5,2
2019,1,1,19,2,Torre Woermann,Despejado,18.5,0.66,5,1026.5,1
2019,1,1,20,2,Aparcamiento Sanapú,Despejado,17.5,0.635,5.5,1027,1
2019,1,1,20,2,Barranquillo Don Zoilo,Despejado,17.5,0.635,5.5,1027,1
2019,1,1,20,2,Parque Santa Catalina,Despejado,17.5,0.635,5.5,1027,2
2019,1,1,20,2,Torre Woermann,Despejado,17.5,0.635,5.5,1027,2
2019,1,1,21,2,Ayuntamiento,Despejado,17.5,0.375,5,1028,2
2019,1,1,21,2,Base Naval,Despejado,17.5,0.375,5,1028,1
2019,1,1,21,2,C.C. La Minilla,Despejado,17.5,0.375,5,1028,1
2019,1,1,21,2,Gabinete Literario,Despejado,17.5,0.375,5,1028,2
2019,1,1,21,2,Las Canteras - Luis Morote,Despejado,17.5,0.375,5,1028,1
2019,1,1,21,2,Obelisco,Despejado,17.5,0.375,5,1028,3
2019,1,1,21,2,Parque Santa Catalina,Despejado,17.5,0.375,5,1028,1
