2019,5,1,7,3,Castillo de la Luz,Nubes dispersas,18,0.73,38,1012.5,1
2019,5,1,7,3,Ciudad de la Justicia,Nubes dispersas,18,0.73,38,1012.5,1
2019,5,1,7,3,Gabinete Literario,Nubes dispersas,18,0.73,38,1012.5,1
2019,5,1,7,3,Paseo de Chil - Av. Escaleritas,Nubes dispersas,18,0.73,38,1012.5,1
2019,5,1,7,3,Plaza de España,Nubes dispersas,18,0.73,38,1012.5,1
2019,5,1,7,3,Plaza O'Shanahan,Nubes dispersas,18,0.73,38,1012.5,1
2019,5,1,7,3,Plazoleta de Farray,Nubes dispersas,18,0.73,38,1012.5,1
2019,5,1,8,3,Base Naval,Nubes dispersas,18.5,0.705,38,1013,1
2019,5,1,8,3,Plazoleta de Farray,Nubes dispersas,18.5,0.705,38,1013,1
2019,5,1,8,3,San Cristóbal,Nubes dispersas,18.5,0.705,38,1013,1
2019,5,1,8,3,San Telmo,Nubes dispersas,18.5,0.705,38,1013,1
2019,5,1,8,3,Torre Las Palmas,Nubes dispersas,18.5,0.705,38,1013,1
2019,5,1,8,3,Torre Woermann,Nubes dispersas,18.5,0.705,38,1013,2
2019,5,1,9,3,Ayuntamiento,Nubes dispersas,19.5,0.66,36,1014,1
2019,5,1,9,3,Cabildo de Gran Canaria,Nubes dispersas,19.5,0.66,36,1014,2
2019,5,1,9,3,Canódromo,Nubes dispersas,19.5,0.66,36,1014,2
2019,5,1,9,3,Castillo de la Luz,Nubes dispersas,19.5,0.66,36,1014,2
2019,5,1,9,3,Churruca,Nubes dispersas,19.5,0.66,36,1014,3
2019,5,1,9,3,Oficina de la Sitycleta,Nubes dispersas,19.5,0.66,36,1014,1
2019,5,1,9,3,Oficina Sítycleta (elect.),Nubes dispersas,19.5,0.66,36,1014,2
2019,5,1,9,3,Parque Santa Catalina,Nubes dispersas,19.5,0.66,36,1014,2
2019,5,1,9,3,Paseo de Chil - Av. Escaleritas,Nubes dispersas,19.5,0.66,36,1014,1
2019,5,1,9,3,Plaza O'Shanahan,Nubes dispersas,19.5,0.66,36,1014,2
2019,5,1,9,3,Plazoleta de Farray,Nubes dispersas,19.5,0.66,36,1014,1
2019,5,1,9,3,San Telmo,Nubes dispersas,19.5,0.66,36,1014,1
2019,5,1,9,3,Torre Woermann,Nubes dispersas,19.5,0.66,36,1014,3
2019,5,1,10,3,Ayuntamiento,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,10,3,Barranquillo Don Zoilo,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,10,3,Castillo de la Luz,Nubes dispersas,20,0.64,40,1014,2
2019,5,1,10,3,Churruca,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,10,3,IES Mesa y López,Nubes dispersas,20,0.64,40,1014,2
2019,5,1,10,3,Oficina de la Sitycleta,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,10,3,Parque del Estadio Insular,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,10,3,Parque Santa Catalina,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,10,3,Paseo de Chil - Av. Escaleritas,Nubes dispersas,20,0.64,40,1014,2
2019,5,1,10,3,Plaza de España,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,10,3,Plaza del Pilar,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,10,3,Plazoleta de Farray,Nubes dispersas,20,0.64,40,1014,2
2019,5,1,10,3,San Telmo,Nubes dispersas,20,0.64,40,1014,2
2019,5,1,10,3,Teatro Pérez Galdós,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,10,3,Torre Woermann,Nubes dispersas,20,0.64,40,1014,1
2019,5,1,11,3,Aparcamiento Sanapú,Nubes dispersas,21.5,0.545,42.5,1014,2
2019,5,1,11,3,Barranquillo Don Zoilo,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,Base Naval,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,C.C. La Minilla,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,Churruca,Nubes dispersas,21.5,0.545,42.5,1014,3
2019,5,1,11,3,León y Castillo,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,Mercado Central,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,Obelisco,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,Parque Santa Catalina,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,Plaza del Pilar,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,Plaza Manuel Becerra,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,Plaza O'Shanahan,Nubes dispersas,21.5,0.545,42.5,1014,5
2019,5,1,11,3,Plazoleta de Farray,Nubes dispersas,21.5,0.545,42.5,1014,2
2019,5,1,11,3,San Telmo,Nubes dispersas,21.5,0.545,42.5,1014,2
2019,5,1,11,3,Torre Las Palmas,Nubes dispersas,21.5,0.545,42.5,1014,1
2019,5,1,11,3,Torre Woermann,Nubes dispersas,21.5,0.545,42.5,1014,2
2019,5,1,12,3,Base Naval,Nubes dispersas,22.5,0.535,44,1014,5
2019,5,1,12,3,Cabildo de Gran Canaria,Nubes dispersas,22.5,0.535,44,1014,1
2019,5,1,12,3,Canódromo,Nubes dispersas,22.5,0.535,44,1014,2
2019,5,1,12,3,Churruca,Nubes dispersas,22.5,0.535,44,1014,5
2019,5,1,12,3,Ciudad de la Justicia,Nubes dispersas,22.5,0.535,44,1014,4
2019,5,1,12,3,Las Canteras - Luis Morote,Nubes dispersas,22.5,0.535,44,1014,1
2019,5,1,12,3,León y Castillo,Nubes dispersas,22.5,0.535,44,1014,2
2019,5,1,12,3,Plaza de la feria,Nubes dispersas,22.5,0.535,44,1014,1
2019,5,1,12,3,Plaza del Pilar,Nubes dispersas,22.5,0.535,44,1014,3
2019,5,1,12,3,Plaza O'Shanahan,Nubes dispersas,22.5,0.535,44,1014,1
2019,5,1,12,3,Plazoleta de Farray,Nubes dispersas,22.5,0.535,44,1014,3
2019,5,1,12,3,San Telmo,Nubes dispersas,22.5,0.535,44,1014,2
2019,5,1,12,3,Teatro Pérez Galdós,Nubes dispersas,22.5,0.535,44,1014,1
2019,5,1,12,3,Torre Woermann,Nubes dispersas,22.5,0.535,44,1014,2
2019,5,1,13,3,Autopista del Sur,Nubes dispersas,22.5,0.515,49,1014,1
2019,5,1,13,3,Ayuntamiento,Nubes dispersas,22.5,0.515,49,1014,1
2019,5,1,13,3,Base Naval,Nubes dispersas,22.5,0.515,49,1014,1
2019,5,1,13,3,Cabildo de Gran Canaria,Nubes dispersas,22.5,0.515,49,1014,2
2019,5,1,13,3,Castillo de la Luz,Nubes dispersas,22.5,0.515,49,1014,2
2019,5,1,13,3,Churruca,Nubes dispersas,22.5,0.515,49,1014,3
